facility_id,facility_name,building_id,building_name,block_id,block_name,space_id,space_name,space_type,timestamp,capacity,occupancy_count,available_capacity,utilization_percent,utilization_status,overcrowded
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-26 18:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-26 18:00:00,180,5,175,2.78,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-26 18:00:00,100,39,61,39.0,LOW,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-26 18:00:00,20,4,16,20.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-26 19:00:00,120,46,74,38.33,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-26 19:00:00,30,1,29,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-26 19:00:00,80,4,76,5.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-26 19:00:00,150,40,110,26.67,LOW,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-26 19:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-26 19:00:00,180,12,168,6.67,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-26 19:00:00,100,23,77,23.0,LOW,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-26 19:00:00,20,2,18,10.0,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-26 20:00:00,120,40,80,33.33,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-26 20:00:00,30,2,28,6.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-26 20:00:00,80,2,78,2.5,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-26 20:00:00,150,58,92,38.67,LOW,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-26 20:00:00,25,2,23,8.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-26 20:00:00,180,4,176,2.22,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-26 20:00:00,100,39,61,39.0,LOW,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-26 20:00:00,20,5,15,25.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-26 21:00:00,120,7,113,5.83,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-26 21:00:00,30,1,29,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-26 21:00:00,80,0,80,0.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-26 21:00:00,150,10,140,6.67,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-26 21:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-26 21:00:00,180,26,154,14.44,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-26 21:00:00,100,1,99,1.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-26 21:00:00,20,6,14,30.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-26 22:00:00,120,10,110,8.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-26 22:00:00,30,2,28,6.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-26 22:00:00,80,0,80,0.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-26 22:00:00,150,11,139,7.33,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-26 22:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-26 22:00:00,180,14,166,7.78,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-26 22:00:00,100,10,90,10.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-26 22:00:00,20,2,18,10.0,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-26 23:00:00,120,2,118,1.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-26 23:00:00,30,2,28,6.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-26 23:00:00,80,5,75,6.25,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-26 23:00:00,150,12,138,8.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-26 23:00:00,25,28,0,112.0,OVERCROWDED,1
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-26 23:00:00,180,23,157,12.78,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-26 23:00:00,100,2,98,2.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-26 23:00:00,20,1,19,5.0,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 00:00:00,120,8,112,6.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 00:00:00,30,1,29,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 00:00:00,80,3,77,3.75,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 00:00:00,150,3,147,2.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 00:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 00:00:00,180,21,159,11.67,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 00:00:00,100,9,91,9.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 00:00:00,20,5,15,25.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 01:00:00,120,10,110,8.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 01:00:00,30,2,28,6.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 01:00:00,80,2,78,2.5,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 01:00:00,150,8,142,5.33,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 01:00:00,25,2,23,8.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 01:00:00,180,18,162,10.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 01:00:00,100,3,97,3.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 01:00:00,20,7,13,35.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 02:00:00,120,9,111,7.5,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 02:00:00,30,1,29,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 02:00:00,80,1,79,1.25,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 02:00:00,150,11,139,7.33,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 02:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 02:00:00,180,15,165,8.33,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 02:00:00,100,4,96,4.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 02:00:00,20,6,14,30.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 03:00:00,120,4,116,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 03:00:00,30,1,29,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 03:00:00,80,2,78,2.5,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 03:00:00,150,4,146,2.67,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 03:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 03:00:00,180,11,169,6.11,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 03:00:00,100,4,96,4.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 03:00:00,20,5,15,25.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 04:00:00,120,11,109,9.17,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 04:00:00,30,2,28,6.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 04:00:00,80,5,75,6.25,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 04:00:00,150,13,137,8.67,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 04:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 04:00:00,180,21,159,11.67,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 04:00:00,100,2,98,2.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 04:00:00,20,5,15,25.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 05:00:00,120,10,110,8.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 05:00:00,30,1,29,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 05:00:00,80,4,76,5.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 05:00:00,150,4,146,2.67,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 05:00:00,25,2,23,8.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 05:00:00,180,7,173,3.89,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 05:00:00,100,8,92,8.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 05:00:00,20,2,18,10.0,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 06:00:00,120,7,113,5.83,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 06:00:00,30,1,29,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 06:00:00,80,2,78,2.5,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 06:00:00,150,12,138,8.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 06:00:00,25,2,23,8.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 06:00:00,180,17,163,9.44,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 06:00:00,100,3,97,3.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 06:00:00,20,4,16,20.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 07:00:00,120,6,114,5.0,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 07:00:00,30,1,29,3.33,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 07:00:00,80,1,79,1.25,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 07:00:00,150,14,136,9.33,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 07:00:00,25,2,23,8.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 07:00:00,180,5,175,2.78,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 07:00:00,100,8,92,8.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 07:00:00,20,6,14,30.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 08:00:00,120,8,112,6.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 08:00:00,30,2,28,6.67,UNDERUSED,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 08:00:00,80,1,79,1.25,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 08:00:00,150,11,139,7.33,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 08:00:00,25,1,24,4.0,UNDERUSED,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 08:00:00,180,77,103,42.78,OPTIMAL,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 08:00:00,100,7,93,7.0,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 08:00:00,20,3,17,15.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 09:00:00,120,104,16,86.67,HIGH,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 09:00:00,30,20,10,66.67,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 09:00:00,80,33,47,41.25,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 09:00:00,150,114,36,76.0,HIGH,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 09:00:00,25,9,16,36.0,LOW,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 09:00:00,180,62,118,34.44,LOW,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 09:00:00,100,75,25,75.0,HIGH,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 09:00:00,20,6,14,30.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 10:00:00,120,88,32,73.33,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 10:00:00,30,13,17,43.33,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 10:00:00,80,47,33,58.75,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 10:00:00,150,134,16,89.33,HIGH,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 10:00:00,25,8,17,32.0,LOW,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 10:00:00,180,25,155,13.89,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 10:00:00,100,66,34,66.0,OPTIMAL,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 10:00:00,20,6,14,30.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 11:00:00,120,101,19,84.17,HIGH,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 11:00:00,30,17,13,56.67,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 11:00:00,80,26,54,32.5,LOW,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 11:00:00,150,99,51,66.0,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 11:00:00,25,11,14,44.0,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 11:00:00,180,5,175,2.78,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 11:00:00,100,88,12,88.0,HIGH,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 11:00:00,20,4,16,20.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 12:00:00,120,58,62,48.33,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 12:00:00,30,20,10,66.67,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 12:00:00,80,41,39,51.25,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 12:00:00,150,70,80,46.67,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 12:00:00,25,12,13,48.0,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 12:00:00,180,164,16,91.11,HIGH,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 12:00:00,100,41,59,41.0,OPTIMAL,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 12:00:00,20,6,14,30.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 13:00:00,120,56,64,46.67,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 13:00:00,30,8,22,26.67,LOW,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 13:00:00,80,51,29,63.75,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 13:00:00,150,66,84,44.0,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 13:00:00,25,13,12,52.0,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 13:00:00,180,155,25,86.11,HIGH,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 13:00:00,100,46,54,46.0,OPTIMAL,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 13:00:00,20,4,16,20.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 14:00:00,120,76,44,63.33,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 14:00:00,30,21,9,70.0,OPTIMAL,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 14:00:00,80,44,36,55.0,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 14:00:00,150,101,49,67.33,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 14:00:00,25,10,15,40.0,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 14:00:00,180,145,35,80.56,HIGH,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 14:00:00,100,76,24,76.0,HIGH,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 14:00:00,20,6,14,30.0,LOW,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-001,Open Workspace A1,Workspace,2026-01-27 15:00:00,120,101,19,84.17,HIGH,0
F001,Smart Campus,B001,Building A,BLK-A1,Block A1,SP-002,Conference Room A,Meeting Room,2026-01-27 15:00:00,30,8,22,26.67,LOW,0
F001,Smart Campus,B001,Building A,BLK-A2,Block A2,SP-003,Training Hall A,Training Room,2026-01-27 15:00:00,80,43,37,53.75,OPTIMAL,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-004,Open Workspace B1,Workspace,2026-01-27 15:00:00,150,121,29,80.67,HIGH,0
F001,Smart Campus,B002,Building B,BLK-B1,Block B1,SP-005,Meeting Room B,Meeting Room,2026-01-27 15:00:00,25,6,19,24.0,LOW,0
F001,Smart Campus,B002,Building B,BLK-B2,Block B2,SP-006,Cafeteria B,Cafeteria,2026-01-27 15:00:00,180,20,160,11.11,UNDERUSED,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-007,Open Workspace C1,Workspace,2026-01-27 15:00:00,100,64,36,64.0,OPTIMAL,0
F001,Smart Campus,B003,Building C,BLK-C1,Block C1,SP-008,Server Operations Room,Restricted Area,2026-01-27 15:00:00,20,7,13,35.0,LOW,0
